time,HEADWATER,TAILWATER,GAGE_1
344.0000000000,218.2668210693190,86.62989085400028,195.7891167379946
345.0000000000,207.6289014995959,79.24208295524106,213.8411191342055
346.0000000000,196.4263170492217,71.47552947721022,232.8363676816703
347.0000000000,184.7431090509189,63.35954726304175,252.6612285314559
348.0000000000,172.5706820564750,54.92021363317465,273.2983755150433
349.0000000000,159.8874410463970,46.13887971259773,294.7880122447373
350.0000000000,146.6705995580993,36.98236014460185,317.1860997543438
351.0000000000,132.9956936484105,27.53419898778577,340.3335489397589
352.0000000000,118.7867747102895,17.69160239269712,364.4089295849272
353.0000000000,104.1934541269912,7.603687489524946,389.1135812458559
354.0000000000,89.03938052794932,-2.886072311065382,414.7804151663658
355.0000000000,73.39024711820238,-13.69728650056049,441.2634396184864
356.0000000000,57.23652644941248,-24.87313047058455,468.6151235786734
357.0000000000,40.64823825485693,-36.34048391270804,496.6924554539286
358.0000000000,23.61578937048051,-48.10708861951932,525.5127208618812
359.0000000000,6.155305188773998,-60.16606653914229,555.0528626606671
360.0000000000,-11.76108608537196,-72.52067567152065,585.3441450222574
361.0000000000,-30.17216127311323,-85.24192934243742,616.4961315478726
362.0000000000,-49.02325331690476,-98.25908219639746,648.3835940669220
363.0000000000,-68.27287427171996,-111.5406359670834,680.9334876525855
364.0000000000,-87.97082360711681,-125.1229820262419,714.2320174923109
365.0000000000,-108.1623832618564,-139.0476061469593,748.3659635225700
366.0000000000,-128.6814428766551,-153.2032235829293,783.0577917542540
367.0000000000,-149.6142289077973,-167.6271562048004,818.4311929794069
368.0000000000,-170.9510984952894,-182.3116374516528,854.4687662340216
369.0000000000,-192.7452535199491,-197.3328537930842,891.2997419602775
370.0000000000,-214.9629879567374,-212.6289944722454,928.8288495090824
371.0000000000,-237.4866928187546,-228.1328160529447,966.8710367036449
372.0000000000,-260.4956269461395,-243.9848839810816,1005.746122002078
373.0000000000,-283.8618991341954,-260.0797452900530,1045.220845597388
374.0000000000,-307.5860064587266,-276.4037621991552,1085.282100517924
375.0000000000,-331.6392741519076,-292.9483272961095,1125.892575790012
376.0000000000,-356.1167122326924,-309.7953095875667,1167.229059009928
377.0000000000,-380.8794513153214,-326.8151555110480,1209.023301967345
378.0000000000,-405.9985460858418,-344.0863287610829,1251.424655679408
379.0000000000,-431.5052220611284,-361.6091428461929,1294.464752154731
380.0000000000,-457.3207785419493,-379.3487204832433,1338.030012099262
381.0000000000,-483.4249743725230,-397.2793241474000,1382.074457860215
382.0000000000,-509.8528571870499,-415.4323734237024,1426.664510411385
383.0000000000,-536.5991629331229,-433.7900818266931,1471.777199305252
384.0000000000,-563.7577320632835,-452.4455390557529,1517.599344625219
385.0000000000,-590.9424864355983,-471.0591751468914,1563.405682360828
386.0000000000,-618.4812484156844,-489.9533158235906,1609.845743256312
387.0000000000,-646.3499229847602,-509.0465217924603,1656.814435278138
388.0000000000,-674.4643278279665,-528.3202246262931,1704.208855762296
389.0000000000,-702.7721061441613,-547.7145635586204,1751.916869580243
390.0000000000,-731.2261203074800,-567.1800821481972,1799.841955454126
391.0000000000,-759.9248027182846,-586.8196091599744,1848.185205431913
392.0000000000,-788.9668055413164,-606.7000371355086,1897.112131485463
393.0000000000,-818.1714951100726,-626.6820650643092,1946.303011095021
394.0000000000,-847.6073102302749,-646.8248597500182,1995.885297403223
395.0000000000,-877.2823991401369,-667.1122811661932,2045.851122386643
396.0000000000,-907.1982052140028,-687.5759984984411,2096.233495998841
397.0000000000,-937.2864565775293,-708.1514170223955,2146.899622407055
398.0000000000,-967.5732906901528,-728.8505757062293,2197.887713190092
399.0000000000,-997.9926695166271,-749.6227220586840,2249.081003710115
400.0000000000,-1028.534353397385,-770.4752178914173,2300.476552192633
401.0000000000,-1059.238062309443,-791.4366625642315,2352.142653229240
402.0000000000,-1090.034477739758,-812.4391613939589,2403.942239418795
403.0000000000,-1120.849957329017,-833.4175966694651,2455.736602175930
404.0000000000,-1151.824853695174,-854.5297002846224,2507.823504970408
405.0000000000,-1182.961469335547,-875.7461178332060,2560.176104196022
406.0000000000,-1214.233941335418,-897.0541832348932,2612.755852508587
407.0000000000,-1245.729890166350,-918.5331459188309,2665.729502813715
408.0000000000,-1277.191604515233,-939.9613809647014,2718.618072053355
409.0000000000,-1308.661432437010,-961.3652996376435,2771.490218702004
410.0000000000,-1340.275895629801,-982.8769173399799,2824.614222506264
411.0000000000,-1371.825568027625,-1004.312939207474,2877.597747489680
412.0000000000,-1403.348829563325,-1025.719925384257,2930.525531118453
413.0000000000,-1435.065314531202,-1047.277017439295,2983.796141786874
414.0000000000,-1466.784186008820,-1068.835335454370,3037.070161282832
415.0000000000,-1498.550945930004,-1090.415174188061,3090.413305101409
416.0000000000,-1530.424943661467,-1112.068045138559,3143.936404785186
417.0000000000,-1562.182527218369,-1133.611470803672,3197.233590138537
418.0000000000,-1593.762697614276,-1155.004046726755,3250.202397374727
419.0000000000,-1625.526801735299,-1176.548077113500,3303.506030421355
420.0000000000,-1657.258254670293,-1198.055550562370,3356.740355243517
421.0000000000,-1688.870141566210,-1219.470614560999,3409.762534355616
422.0000000000,-1720.443602084975,-1240.848238917860,3462.708636296568
423.0000000000,-1751.838278155111,-1262.082566195164,3515.332550406343
